,date,district,prevalence,next_prevalence,prevalence_6lag,ndvi,ipc,population,month,district_encoded,increase
74,2018-01-01,Burco,0.2028,0.2211366753028379,0.3359409653359994,0.18500000000000003,0.05,534884.8949999999,1,21,True
75,2018-01-01,Xudur,0.4862,0.4689020964811947,0.4862,0.24833333333333332,0.14,113853.105,1,77,False
76,2018-01-01,Bossaso,0.3432,0.482210605259551,0.4160559934810628,0.14833333333333334,0.01,316531.98,1,18,True
77,2018-01-01,Cadale,0.351,0.2829201738380863,0.3691999999999999,0.22666666666666666,0.0,48461.80499999999,1,27,False
78,2018-01-01,Qoryooley,0.351,0.4363798525409664,0.3691999999999998,0.3466666666666667,0.09,196309.485,1,65,True
79,2018-01-01,Baardheere,0.3925999999999999,0.2972606382668021,0.4316,0.29333333333333333,0.0,170132.26499999998,1,3,False
80,2018-01-01,Laas Caanood,0.2911999999999999,0.2293654902134254,0.442,0.15166666666666667,0.26,170114.66999999998,1,55,False
81,2018-01-01,Cadaado,0.4212,0.4263710655123516,0.5199999999999999,0.18500000000000003,0.15,81479.34,1,26,True
82,2018-01-01,Cabudwaaq,0.4212,0.4299665440197571,0.5200000000000001,0.215,0.14,73330.78499999999,1,25,True
83,2018-01-01,Luuq,0.3926,0.4123022966960434,0.4315999999999998,0.18833333333333335,0.0,100476.765,1,59,True
84,2018-01-01,Bu'aale,0.3925999999999999,0.4125181113098476,0.4316,0.42333333333333334,0.0,93543.3,1,19,True
85,2018-01-01,Marka,0.351,0.3971406259324205,0.3692,0.3116666666666667,0.03,282222.765,1,60,True
86,2018-01-01,Qardho,0.3432,0.5372761677527557,0.4112666438059597,0.13,0.04,174970.88999999998,1,64,True
87,2018-01-01,Buuhoodle,0.2027999999999999,0.226129551832888,0.3406000000000001,0.22166666666666668,0.17,71317.70999999999,1,23,True
88,2018-01-01,Zeylac,0.1689999999999999,0.4330650433619875,0.3796,0.09500000000000001,0.57,64412.19,1,78,True
89,2018-01-01,Bulo Burto,0.3926,0.3908949717937982,0.429,0.2733333333333333,0.25,181435.5,1,20,False
90,2018-01-01,Owdweyne,0.2028,0.2303423878316652,0.3406,0.15,0.3,78004.845,1,61,True
91,2018-01-01,Burtinle,0.3795999999999999,0.4927859267135329,0.4524000000000001,0.18833333333333332,0.08,112734.27,1,22,True
92,2018-01-01,Galdogob,0.4004,0.4695085383288688,0.4732,0.19000000000000003,0.12,85807.70999999999,1,41,True
93,2018-01-01,Badhaadhe,0.3926,0.3711192650605567,0.4316000000000001,0.5016666666666667,0.09,50723.28,1,4,False
94,2018-01-01,Qansax Dheere,0.2886,0.5092847348131929,0.3588,0.26666666666666666,0.09,123818.085,1,63,True
95,2018-01-01,Qandala,0.3431999999999999,0.4649012053458273,0.4055999999999999,0.15833333333333333,0.21,75823.06499999999,1,62,True
96,2018-01-01,Buur Hakaba,0.2886,0.4846909879180319,0.3588,0.36333333333333334,0.1,165968.46,1,24,True
97,2018-01-01,Kurtunwaarey,0.3510000000000001,0.4461179568825337,0.3691999999999999,0.365,0.18,95730.255,1,54,True
99,2018-01-01,Kismaayo,0.3925999999999999,0.4685498464822668,0.4255768922026957,0.3433333333333333,0.17,218785.545,1,53,True
100,2018-01-01,Gaalkacyo,0.4004,0.4668580324895174,0.4796931726673279,0.18000000000000002,0.29,584319.6,1,40,True
101,2018-01-01,Adan Yabaal,0.3510000000000001,0.2789393906990287,0.3692,0.225,0.0,65262.95999999999,1,0,False
102,2018-01-01,Garbahaarey,0.3925999999999999,0.345678336354725,0.4316,0.25333333333333335,0.0,91374.975,1,42,False
103,2018-01-01,Eyl,0.3795999999999999,0.456573523755734,0.4523999999999998,0.15166666666666667,0.17,105162.21,1,39,True
104,2018-01-01,Garoowe,0.3795999999999999,0.5170266990935967,0.458347673913086,0.14,0.08,188544.915,1,43,True
105,2018-01-01,Doolow,0.3926,0.5392512067568789,0.4356257436740676,0.20166666666666666,0.0,42455.7,1,38,True
106,2018-01-01,Gebiley,0.1975999999999999,0.2443191130723181,0.338,0.20833333333333334,0.13,146038.5,1,44,True
107,2018-01-01,Diinsoor,0.2886000000000001,0.4769534198876959,0.3588,0.345,0.09,100108.305,1,37,True
108,2018-01-01,Hargeysa,0.1975999999999999,0.2386485041615721,0.3425891325819686,0.0,0.14,1027923.705,1,45,True
109,2018-01-01,Dhuusamarreeb,0.4212,0.3909032104916541,0.5273255872387238,0.20833333333333334,0.18,162957.645,1,36,False
110,2018-01-01,Afgooye,0.351,0.384859060068862,0.3692,0.2733333333333334,0.0,309683.38499999995,1,1,True
111,2018-01-01,Hobyo,0.4003999999999999,0.3354148794445133,0.4732,0.1366666666666667,0.25,142717.185,1,46,False
112,2018-01-01,Ceerigaabo,0.3367000000000001,0.3096083862495412,0.4446,0.13333333333333333,0.24,239221.62,1,35,False
113,2018-01-01,Iskushuban,0.3432,0.4846457772814762,0.4056,0.125,0.16,82588.86,1,47,True
114,2018-01-01,Ceel Waaq,0.3925999999999998,0.2770029164634731,0.4315999999999999,0.2783333333333333,0.0,32041.53,1,34,False
116,2018-01-01,Jalalaqsi,0.3925999999999999,0.3858321287337016,0.4290000000000001,0.2783333333333333,0.16,76346.775,1,48,False
117,2018-01-01,Ceel Dheer,0.4211999999999999,0.3142399717243435,0.52,0.20666666666666667,0.19,130366.52999999998,1,33,False
118,2018-01-01,Jamaame,0.3926,0.4077438698894172,0.4316000000000001,0.3333333333333333,0.25,169536.10499999998,1,49,True
119,2018-01-01,Ceel Buur,0.4212,0.3602624374798162,0.52,0.22333333333333336,0.14,141229.88999999998,1,32,False
120,2018-01-01,Jariiban,0.4004,0.4050420526164857,0.4731999999999999,0.1416666666666667,0.2,83205.71999999999,1,50,True
121,2018-01-01,Ceel Barde,0.4861999999999998,0.34701491572768,0.4861999999999998,0.25333333333333335,0.0,46070.955,1,31,False
122,2018-01-01,Afmadow,0.3925999999999999,0.3680877161916911,0.4206678541919456,0.32166666666666666,0.01,67386.78,1,2,False
123,2018-01-01,Jilib,0.3925999999999999,0.4060356888423295,0.4316000000000001,0.39166666666666666,0.09,103739.085,1,51,True
124,2018-01-01,Ceel Afweyn,0.3367,0.2906972787612182,0.4446,0.13833333333333334,0.27,137053.66499999998,1,30,False
125,2018-01-01,Jowhar,0.351,0.3830459721840857,0.3692000000000001,0.26,0.0,279295.785,1,52,True
126,2018-01-01,Caynabo,0.2911999999999999,0.2428031590674251,0.442,0.14833333333333334,0.31,69235.29,1,29,False
127,2018-01-01,Caluula,0.3432,0.4507637375759017,0.4056,0.17333333333333334,0.21,67184.955,1,28,True
129,2018-01-01,Lughaye,0.169,0.4196119285022721,0.3796,0.08333333333333333,0.36,70268.22,1,58,True
130,2018-01-01,Belet Xaawo,0.3926,0.3942363701220913,0.4316000000000001,0.26999999999999996,0.0,89717.93999999997,1,15,True
131,2018-01-01,Wanla Weyn,0.351,0.3788174337777663,0.3692,0.26166666666666666,0.0,227667.915,1,74,True
132,2018-01-01,Tayeeglow,0.4861999999999999,0.3502607787971933,0.4861999999999999,0.3116666666666667,0.08,99175.77,1,72,False
134,2018-01-01,Baraawe,0.3510000000000001,0.3785774588022779,0.3692000000000001,0.27,0.29,69703.11,1,11,True
135,2018-01-01,Belet Weyne,0.3926,0.4637281725694139,0.429,0.22833333333333336,0.24,281126.69999999995,1,13,True
136,2018-01-01,Sheikh,0.2028,0.2505864840856458,0.3406,0.18166666666666667,0.07,62404.28999999999,1,70,True
137,2018-01-01,Xudun,0.2912,0.2431695325710332,0.442,0.11333333333333333,0.34,42361.515,1,76,False
138,2018-01-01,Xarardheere,0.4004000000000001,0.3447106682656731,0.4732000000000002,0.18166666666666667,0.09,278193.50999999995,1,75,False
139,2018-01-01,Bandarbeyla,0.3432000000000001,0.499901764184284,0.4056,0.13333333333333333,0.15,27594.135,1,10,True
140,2018-01-01,Taleex,0.2912,0.2547557920787028,0.442,0.11666666666666665,0.37,57175.47,1,71,False
141,2018-01-01,Baki,0.169,0.2761092768701464,0.3796,0.135,0.1,70268.22,1,7,True
143,2018-01-01,Borama,0.1690000000000001,0.2406251937071188,0.3795999999999999,0.20166666666666666,0.04,491879.61,1,17,True
144,2018-01-01,Balcad,0.351,0.3580405856281527,0.3692,0.29,0.0,141077.745,1,8,True
145,2018-01-01,Berbera,0.1976,0.2949701973955382,0.3387799937377845,0.105,0.17,111510.9,1,16,True
146,2018-01-01,Waajid,0.4861999999999999,0.4748949097855825,0.4861999999999999,0.25,0.11,85276.75499999999,1,73,False
147,2018-01-01,Sablaale,0.3510000000000001,0.4309610549243231,0.3692,0.4116666666666666,0.11,62978.715,1,69,True
148,2018-07-01,Tayeeglow,0.3502607787971933,0.4731941786256158,0.4861999999999999,0.3766666666666667,0.06,62826.76428427834,7,72,True
149,2018-07-01,Jilib,0.4060356888423295,0.3157056116630282,0.3925999999999999,0.4666666666666666,0.08,177363.81212203606,7,51,False
150,2018-07-01,Ceel Afweyn,0.2906972787612182,0.4201611561308622,0.3367,0.14666666666666667,0.15,119189.63988343433,7,30,True
151,2018-07-01,Baraawe,0.3785774588022779,0.439931798183591,0.3510000000000001,0.32666666666666666,0.0,71451.00452711528,7,11,True
153,2018-07-01,Afmadow,0.3680877161916911,0.3567363956871535,0.3925999999999999,0.4283333333333333,0.05,180756.29518407176,7,2,False
154,2018-07-01,Borama,0.2406251937071188,0.204456465641011,0.1690000000000001,0.19833333333333333,0.16,397759.659833392,7,17,False
155,2018-07-01,Ceel Barde,0.34701491572768,0.523846379837409,0.4861999999999998,0.3066666666666667,0.0,62204.20387382111,7,31,True
156,2018-07-01,Taleex,0.2547557920787028,0.3787844823934796,0.2912,0.125,0.44,38521.922596223885,7,71,True
157,2018-07-01,Kismaayo,0.4685498464822668,0.3096236699207461,0.3925999999999999,0.4583333333333333,0.4,194982.61424177085,7,53,False
158,2018-07-01,Caluula,0.4507637375759017,0.5231865541625861,0.3432,0.16166666666666665,0.05,49878.02246678231,7,28,True
159,2018-07-01,Xudun,0.2431695325710332,0.3499931256730363,0.2912,0.13833333333333334,0.54,29233.817803085487,7,76,True
160,2018-07-01,Kurtunwaarey,0.4461179568825337,0.4391758387432182,0.3510000000000001,0.4716666666666667,0.0,257277.9921167836,7,54,False
161,2018-07-01,Cadale,0.2829201738380863,0.397642761583422,0.351,0.27,0.0,83698.7844852664,7,27,True
162,2018-07-01,Belet Weyne,0.4637281725694139,0.4709482336256127,0.3926,0.26,0.22,257210.9053470947,7,13,True
163,2018-07-01,Laas Caanood,0.2293654902134254,0.3237610476395274,0.2911999999999999,0.15166666666666667,0.41,220788.33591955536,7,55,True
164,2018-07-01,Cadaado,0.4263710655123516,0.3305779447408884,0.4212,0.19999999999999998,0.14,108059.64692015851,7,26,False
165,2018-07-01,Baardheere,0.2972606382668021,0.2870882907046133,0.3925999999999999,0.365,0.07,122284.68350495162,7,3,False
167,2018-07-01,Jowhar,0.3830459721840857,0.4361091139158288,0.351,0.35000000000000003,0.03,183042.93582933792,7,52,True
168,2018-07-01,Jariiban,0.4050420526164857,0.3547174345570384,0.4004,0.17333333333333334,0.13,77164.65979907343,7,50,False
169,2018-07-01,Bandarbeyla,0.499901764184284,0.3786044640745989,0.3432000000000001,0.12666666666666668,0.05,14286.58526534636,7,10,False
170,2018-07-01,Ceel Buur,0.3602624374798162,0.3168079047398306,0.4212,0.24,0.17,75284.97791694281,7,32,False
171,2018-07-01,Galdogob,0.4695085383288688,0.4017369795363936,0.4004,0.19333333333333336,0.09,96228.94625799869,7,41,False
172,2018-07-01,Gaalkacyo,0.4668580324895174,0.3939217335250711,0.4004,0.19333333333333333,0.19,420293.0224489165,7,40,False
173,2018-07-01,Balcad,0.3580405856281527,0.4256324032458843,0.351,0.32666666666666666,0.03,211434.1247319937,7,8,True
174,2018-07-01,Adan Yabaal,0.2789393906990287,0.3959736631857278,0.3510000000000001,0.26,0.0,37859.154953401936,7,0,True
175,2018-07-01,Garbahaarey,0.345678336354725,0.3582420806274685,0.3925999999999999,0.305,0.02,150445.26937163374,7,42,True
176,2018-07-01,Eyl,0.456573523755734,0.3843661195946408,0.3795999999999999,0.14833333333333334,0.09,92352.216683081,7,39,False
177,2018-07-01,Garoowe,0.5170266990935967,0.3790731071095702,0.3795999999999999,0.13166666666666668,0.06,238943.83260569465,7,43,False
178,2018-07-01,Doolow,0.5392512067568789,0.3983778863086515,0.3926,0.2333333333333333,0.42,70367.24202467134,7,38,False
180,2018-07-01,Gebiley,0.2443191130723181,0.195572345649635,0.1975999999999999,0.20666666666666667,0.22,103448.69292549856,7,44,False
181,2018-07-01,Diinsoor,0.4769534198876959,0.4709407002848428,0.2886000000000001,0.4116666666666667,0.08,144645.3749179251,7,37,False
182,2018-07-01,Wanla Weyn,0.3788174337777663,0.4417324945420314,0.351,0.335,0.0,105508.44272316828,7,74,True
183,2018-07-01,Baki,0.2761092768701464,0.3124852051578765,0.169,0.1366666666666667,0.14,99262.17263864214,7,7,True
184,2018-07-01,Hargeysa,0.2386485041615721,0.1951645146346709,0.1975999999999999,0.0,0.23,959744.1903862744,7,45,False
186,2018-07-01,Hobyo,0.3354148794445133,0.3520726565695597,0.4003999999999999,0.18166666666666667,0.15,90079.84358712788,7,46,True
187,2018-07-01,Ceerigaabo,0.3096083862495412,0.4231594017049179,0.3367000000000001,0.135,0.14,186214.57602082423,7,35,True
188,2018-07-01,Afgooye,0.384859060068862,0.4383403468241347,0.351,0.35000000000000003,0.0,262835.8188681545,7,1,True
189,2018-07-01,Iskushuban,0.4846457772814762,0.4239158201206688,0.3432,0.13333333333333333,0.08,60361.40289872798,7,47,False
190,2018-07-01,Ceel Waaq,0.2770029164634731,0.3215618498962238,0.3925999999999998,0.40166666666666667,0.07,42841.35404644698,7,34,True
191,2018-07-01,Waajid,0.4748949097855825,0.4792888339084379,0.4861999999999999,0.32666666666666666,0.09,122373.31931054375,7,73,True
193,2018-07-01,Jalalaqsi,0.3858321287337016,0.4698845151234747,0.3925999999999999,0.3383333333333333,0.09,137166.99069700082,7,48,True
194,2018-07-01,Ceel Dheer,0.3142399717243435,0.3237222467082124,0.4211999999999999,0.23166666666666666,0.13,103004.37800500816,7,33,True
195,2018-07-01,Xarardheere,0.3447106682656731,0.3440937497588239,0.4004000000000001,0.22,0.03,34095.52790194442,7,75,False
196,2018-07-01,Jamaame,0.4077438698894172,0.3149404261361454,0.3926,0.43166666666666664,0.08,72274.03765624086,7,49,False
197,2018-07-01,Dhuusamarreeb,0.3909032104916541,0.3069711905400723,0.4212,0.225,0.25,134132.73415617252,7,36,False
198,2018-07-01,Cabudwaaq,0.4299665440197571,0.3232371835699271,0.4212,0.245,0.17,148952.26299964866,7,25,False
199,2018-07-01,Caynabo,0.2428031590674251,0.3464523514753054,0.2911999999999999,0.16833333333333333,0.44,38882.923681135246,7,29,True
200,2018-07-01,Buuhoodle,0.226129551832888,0.188847667729668,0.2027999999999999,0.23666666666666666,0.07,114678.62295159738,7,23,False
201,2018-07-01,Luuq,0.4123022966960434,0.4097136186539254,0.3926,0.25666666666666665,0.06,42201.02354780796,7,59,False
202,2018-07-01,Zeylac,0.4330650433619875,0.2939877424871059,0.1689999999999999,0.10166666666666667,0.4,76799.71197431434,7,78,False
203,2018-07-01,Marka,0.3971406259324205,0.4356751207813825,0.351,0.38999999999999996,0.0,197917.20494918805,7,60,True
204,2018-07-01,Qardho,0.5372761677527557,0.4087521426316601,0.3432,0.125,0.08,80478.15211908707,7,64,False
205,2018-07-01,Burtinle,0.4927859267135329,0.4133399855287525,0.3795999999999999,0.19166666666666665,0.07,61401.072470727006,7,22,False
207,2018-07-01,Qandala,0.4649012053458273,0.4847031486728068,0.3431999999999999,0.16,0.08,50358.19680656703,7,62,True
208,2018-07-01,Buur Hakaba,0.4846909879180319,0.47037719442215,0.2886,0.43166666666666664,0.1,128204.6513460276,7,24,False
209,2018-07-01,Xudur,0.4689020964811947,0.48161201917032,0.4862,0.3283333333333333,0.11,119822.71253135678,7,77,True
210,2018-07-01,Sheikh,0.2505864840856458,0.2526659184696406,0.2028,0.19999999999999998,0.05,65965.83992880996,7,70,True
211,2018-07-01,Sablaale,0.4309610549243231,0.4365207106198354,0.3510000000000001,0.47333333333333333,0.0,24953.239247136426,7,69,True
212,2018-07-01,Badhaadhe,0.3711192650605567,0.2330307158506623,0.3926,0.5316666666666666,0.0,41293.78545781948,7,4,False
213,2018-07-01,Berbera,0.2949701973955382,0.2657364311048932,0.1976,0.105,0.22,178810.11668822702,7,16,False
214,2018-07-01,Belet Xaawo,0.3942363701220913,0.4070600258586147,0.3926,0.33,0.03,80263.42747402092,7,15,True
215,2018-07-01,Bossaso,0.482210605259551,0.3942170096006928,0.3432,0.14333333333333334,0.26,474784.6404434893,7,18,False
216,2018-07-01,Qoryooley,0.4363798525409664,0.4388574958395,0.351,0.44,0.0,282277.1749967973,7,65,True
217,2018-07-01,Bulo Burto,0.3908949717937982,0.470453127878576,0.3926,0.32166666666666666,0.12,126308.10395590446,7,20,True
218,2018-07-01,Lughaye,0.4196119285022721,0.2962807470311721,0.169,0.09833333333333333,0.41,99442.45554944112,7,58,False
219,2018-07-01,Owdweyne,0.2303423878316652,0.2072939133886237,0.2028,0.17500000000000002,0.1,99751.78651328415,7,61,False
220,2018-07-01,Burco,0.2211366753028379,0.1770356571398554,0.2028,0.19333333333333336,0.12,440966.7506063085,7,21,False
221,2018-07-01,Qansax Dheere,0.5092847348131929,0.4706401766004414,0.2886,0.34,0.11,69363.1772816809,7,63,False
224,2018-07-01,Bu'aale,0.4125181113098476,0.31831560695452,0.3925999999999999,0.48,0.09,102232.682999872,7,19,False
225,2019-01-01,Bulo Burto,0.470453127878576,0.5898451672177014,0.3908949717937982,0.3183333333333333,0.08,126308.10395590446,1,20,True
226,2019-01-01,Hobyo,0.3520726565695597,0.3487584354785739,0.3354148794445133,0.18166666666666667,0.09,90079.84358712788,1,46,False
227,2019-01-01,Ceerigaabo,0.4231594017049179,0.3969125115565767,0.3096083862495412,0.135,0.14,186214.57602082423,1,35,False
228,2019-01-01,Cabudwaaq,0.3232371835699271,0.3728535271691253,0.4299665440197571,0.21833333333333335,0.03,148952.26299964866,1,25,True
229,2019-01-01,Afgooye,0.4383403468241347,0.462159131461528,0.384859060068862,0.33166666666666667,0.01,262835.8188681545,1,1,True
230,2019-01-01,Waajid,0.4792888339084379,0.5458546307673043,0.4748949097855825,0.295,0.04,122373.31931054375,1,73,True
231,2019-01-01,Badhaadhe,0.2330307158506623,0.4823586641167936,0.3711192650605567,0.5516666666666666,0.01,41293.78545781948,1,4,True
232,2019-01-01,Iskushuban,0.4239158201206688,0.4394605539382136,0.4846457772814762,0.13166666666666668,0.12,60361.40289872798,1,47,True
233,2019-01-01,Ceel Waaq,0.3215618498962238,0.4894280635303719,0.2770029164634731,0.3833333333333333,0.0,42841.35404644698,1,34,True
234,2019-01-01,Baki,0.3124852051578765,0.3180265223059977,0.2761092768701464,0.15833333333333333,0.17,99262.17263864214,1,7,True
235,2019-01-01,Jalalaqsi,0.4698845151234747,0.5921047430628529,0.3858321287337016,0.315,0.06,137166.99069700082,1,48,True
236,2019-01-01,Ceel Dheer,0.3237222467082124,0.302048788800896,0.3142399717243435,0.24333333333333332,0.02,103004.37800500816,1,33,False
237,2019-01-01,Sheikh,0.2526659184696406,0.311807882954238,0.2505864840856458,0.21833333333333335,0.14,65965.83992880996,1,70,True
238,2019-01-01,Berbera,0.2657364311048932,0.2430326560610348,0.2949701973955382,0.11833333333333333,0.2,178810.11668822702,1,16,False
239,2019-01-01,Qandala,0.4847031486728068,0.4662120199606611,0.4649012053458273,0.16333333333333333,0.09,50358.19680656703,1,62,False
241,2019-01-01,Qansax Dheere,0.4706401766004414,0.5490683229813664,0.5092847348131929,0.33666666666666667,0.08,69363.1772816809,1,63,True
243,2019-01-01,Galdogob,0.4017369795363936,0.3845598383707495,0.4695085383288688,0.19333333333333333,0.06,96228.94625799869,1,41,False
244,2019-01-01,Gaalkacyo,0.3939217335250711,0.3602422105460542,0.4668580324895174,0.18333333333333335,0.1,420293.0224489165,1,40,False
245,2019-01-01,Qoryooley,0.4388574958395,0.4647070601850455,0.4363798525409664,0.4483333333333333,0.03,282277.1749967973,1,65,True
246,2019-01-01,Bossaso,0.3942170096006928,0.3081383281834315,0.482210605259551,0.14833333333333334,0.13,474784.6404434893,1,18,False
247,2019-01-01,Balcad,0.4256324032458843,0.4207892941616012,0.3580405856281527,0.33166666666666667,0.02,211434.1247319937,1,8,False
248,2019-01-01,Garbahaarey,0.3582420806274685,0.5554649634831142,0.345678336354725,0.30333333333333334,0.0,150445.26937163374,1,42,True
249,2019-01-01,Eyl,0.3843661195946408,0.389948051145162,0.456573523755734,0.155,0.1,92352.216683081,1,39,True
250,2019-01-01,Adan Yabaal,0.3959736631857278,0.3406226826633605,0.2789393906990287,0.2733333333333334,0.04,37859.154953401936,1,0,False
251,2019-01-01,Qardho,0.4087521426316601,0.3450721294564353,0.5372761677527557,0.13166666666666668,0.08,80478.15211908707,1,64,False
253,2019-01-01,Garoowe,0.3790731071095702,0.3712592237262992,0.5170266990935967,0.13333333333333333,0.08,238943.83260569465,1,43,False
255,2019-01-01,Xudur,0.48161201917032,0.5457788588250408,0.4689020964811947,0.3283333333333333,0.05,119822.71253135678,1,77,True
256,2019-01-01,Wanla Weyn,0.4417324945420314,0.4732566779470763,0.3788174337777663,0.31,0.0,105508.44272316828,1,74,True
